gauge_id,gauge_lat,gauge_lon,area,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,p_mean,seasonality_FAO_PM,ire_pc_sse,kar_pc_sse,slp_dg_sav,for_pc_sse,cly_pc_sav,snd_pc_sav,dor_pc_pva
camels_10242000,37.6722,-113.03467,1902.184578,2.20202,0.30952477,1.3555878,0.06392881,7.1196527,0.78603697,1.2020787,1.6110893,3.555254307,14.84332792,60.29069694,40.05632388,17.57976705,48.03747844,0
camels_10244950,39.20154,-114.68916,29.10068339,2.1041198,0.46049485,1.2971832,0.06303901,6.9380693,0.78213555,1.1135236,1.6638124,1.023885348,98.51170445,132.3888937,51.15457503,17.95650432,46.04617403,0
camels_10249300,38.88743,-117.24537,608.2103783,2.5981073,0.30040166,1.3394367,0.0650924,8.351257,0.8185489,0.8782519,1.665184,0.758981722,0.0,98.18833403,28.61212322,12.01654543,58.75223767,1000
camels_10258000,33.80502,-116.55918,75.851391,4.042796,0.0,1.4326376,0.051676933,13.192033,0.88398355,0.75062424,1.2541114,0.0,21.49754259,139.4788633,21.08065093,17.68135091,51.47600373,0
camels_10258500,33.74502,-116.53557,285.7179179,3.9961014,0.0,1.4378585,0.051471595,13.868449,0.8875428,0.77847433,1.1988401,0.150936687,21.56416454,124.6243152,29.49046714,15.8181344,55.84747017,0
camels_10259000,33.76002,-116.55002,23.90782926,4.1455474,0.0,1.4412332,0.05119781,13.356037,0.8858316,0.7312327,1.2374916,0.0,23.15445182,160.4633555,33.17257602,16.74546895,53.5090621,0
camels_10259200,33.63114,-116.39223,284.9413927,4.8751187,0.0,1.4303279,0.047775496,16.6075,0.90937716,0.610629,1.0495805,6.691857943,0.625483971,124.3701426,8.833413831,17.05686218,53.41474076,0
camels_10263500,34.42083,-117.83951,310.1642654,2.6296928,0.0,1.4666667,0.052703626,10.820869,0.85174537,1.1302361,1.3868546,0.348332464,0.0,75.96425429,21.95334491,15.4865011,54.25530625,0
camels_10310500,39.11324,-119.79824,47.7410089,1.2854959,0.30422285,1.4596491,0.056947295,7.412657,0.7696783,1.7859391,1.8608966,6.160840775,0.0,90.62216967,42.26566097,15.04608415,52.00840957,116
camels_10316500,40.69076,-115.477,90.83571454,1.6171626,0.4819021,1.2893553,0.058863793,5.495298,0.7199179,1.3728213,1.7706906,6.947941699,21.97134543,140.6884249,45.72197226,18.93568635,42.39516185,0
camels_10329500,41.53462,-117.41791,513.3336533,2.2323437,0.30246753,1.3080425,0.059000686,6.4979615,0.763655,1.0840226,1.8228346,1.705084943,12.62828124,85.96252195,26.97514944,19.6698612,40.86640512,0
camels_10336645,39.05185,-120.11852,20.23777922,0.75966996,0.61425096,1.5074135,0.062628336,6.71673,0.725462,3.1239555,1.8649979,0.0,0.0,56.08534345,32.72590814,11.03061279,60.93050553,0
camels_10336660,39.10741,-120.16214,32.37565768,0.8265396,0.46945435,1.5268457,0.062286105,6.731552,0.7242984,3.0583203,1.8659341,0.0,0.0,107.7008752,67.46057515,13.0,56.97997499,0
camels_10336740,39.06658,-119.93546,7.741831107,1.2589695,0.4678516,1.4746059,0.05763176,7.2040157,0.76132786,1.9620438,1.8636023,0.245507339,0.0,72.10782387,42.75449266,11.75449266,59.49101468,0
camels_10343500,39.43157,-120.23798,27.27549501,0.9202511,0.4662704,1.4832215,0.060506504,6.6819324,0.7290212,2.7080028,1.843739,0.0,0.0,81.50110963,99.66055222,13.83027611,53.35134062,1730
camels_10348850,39.35435,-119.85852,22.15062656,1.5424113,0.6012107,1.4275862,0.056673512,7.412574,0.7747433,1.6198385,1.8276317,4.964017665,0.0,102.2600359,73.9993432,14.00960214,55.95281255,0
camels_10396000,42.79083,-118.8675,967.2953125,1.9728476,0.30858415,1.1944013,0.052566737,5.7286487,0.7253936,1.2120082,1.81949,1.295993193,0.0,64.95147597,0.748885552,20.0548639,41.92874766,0
camels_11098000,34.22223,-118.17757,46.58803795,2.9146628,0.0,1.4642857,0.050513346,13.038657,0.8772758,1.1577379,1.4229703,0.0,0.0,129.5224989,46.60060025,13.07134765,59.88183697,79
camels_11124500,34.59666,-119.90875,192.4727979,2.7936854,0.0,1.5343812,0.053456537,14.039216,0.8821355,1.1976516,1.5296783,0.0,0.0,170.0,95.0,15.0,56.0,0
camels_11141280,35.23553,-120.47239,56.16972005,2.7866206,0.0,1.5361781,0.056673512,15.51135,0.8886379,1.1005483,1.5634815,1.102872966,0.0,144.5249025,88.70958548,17.0230203,51.90959346,1980
camels_11143000,36.2458,-121.77329,121.1055627,1.7059084,0.0,1.5716667,0.064544834,12.247515,0.8433265,1.8065208,1.7071128,0.0,56.0,209.0,99.0,20.0,45.0,0
camels_11148900,35.78858,-121.09381,385.7898469,2.2286632,0.0,1.5471015,0.058453113,13.880744,0.8683778,1.4071704,1.6883265,0.234248837,0.0,115.091179,87.18813559,16.66695945,51.80153822,0
camels_11151300,36.26802,-121.0663,648.1705589,3.1461625,0.0,1.5113835,0.05906913,13.054303,0.87207395,0.95026624,1.5401013,13.43413977,0.0,101.8124896,34.08078572,20.2870457,45.09224406,0
camels_11162500,37.26078,-122.32886,119.2133225,1.6636662,0.0,1.5403727,0.0678987,11.495265,0.83086926,1.6641848,1.7581431,2.0,0.0,124.0,78.0,21.0,42.0,0
camels_11176400,37.56132,-121.68384,336.3876109,2.3368344,0.0,1.4687023,0.06584531,10.959749,0.83867216,1.2945893,1.6788231,0.526000813,0.0,119.2245316,92.21960212,15.19506036,54.9926095,0
camels_11180500,37.60605,-122.02385,26.88186708,1.9691409,0.0,1.4769001,0.06783025,11.282828,0.8409993,1.3287276,1.7411145,0.0,0.0,76.12670329,51.84162088,18.98416209,48.01583791,1375
camels_11180960,37.71771,-122.05441,18.00000406,2.0759223,0.0,1.5060422,0.06824093,11.717949,0.84455854,1.3164346,1.721243,0.002418113,0.0,82.72166552,42.96842331,17.99758189,49.00241811,0
camels_11224500,36.21468,-120.47071,325.1312366,3.3282952,0.0,1.4634147,0.061601643,12.212972,0.8635181,0.9287871,1.5344279,10.37441721,0.0,115.3446466,59.95828739,19.35105012,47.75233922,0
camels_11230500,37.33939,-118.97345,142.2612031,0.7537518,0.7213968,1.4509091,0.054620124,6.0344234,0.7199179,2.44431,1.6456729,0.0,0.0,180.5358821,57.41897736,11.0,59.0636573,516
camels_11237500,37.19856,-119.21373,65.02102201,0.8296743,0.60282403,1.4939966,0.0596167,6.769231,0.73483914,3.0145612,1.7309035,0.0,0.0,130.7749595,98.98108812,11.03880561,61.94669492,869
camels_11253310,36.40217,-120.43349,235.8510258,3.0720248,0.0,1.4598765,0.06475017,11.728972,0.8590007,0.92977756,1.545076,22.03030139,0.0,90.87052552,36.74124825,20.12429209,46.96366771,0
camels_11264500,37.73159,-119.55877,471.7266642,0.60726136,0.79382414,1.4770797,0.059548255,6.4626594,0.7285421,3.1129186,1.7669221,0.0,0.0,155.8843179,77.57014185,12.05736985,59.54074554,0
camels_11266500,37.71687,-119.66628,835.6163665,0.65056646,0.71412295,1.4848485,0.06036961,6.545343,0.73114306,3.1314003,1.7738323,0.0,0.0,153.6022329,84.52803266,11.7125037,60.19448982,0
camels_11274500,37.31549,-121.12521,529.8478031,2.6637108,0.0,1.4678179,0.06399726,11.841706,0.85509926,1.1281362,1.6602738,10.0886878,0.0,108.5721704,65.84146735,16.25735956,52.40070415,0
camels_11274630,37.4866,-121.2091,284.3287933,2.4730537,0.0,1.4561664,0.067077346,11.365473,0.8471595,1.2142423,1.6670316,18.23828314,0.0,104.9055514,49.3476691,17.43980828,50.85785247,0
camels_11284400,37.84187,-120.18491,41.79364284,1.0549155,0.0,1.5407856,0.069815196,9.387952,0.8,2.6726024,1.865245,0.0,72.94731977,132.1863386,100.0,15.95627979,51.08744042,622
camels_11299600,37.96104,-120.6152,40.99248212,1.327696,0.0,1.5233918,0.07132101,10.475196,0.8238193,2.2133832,1.8529763,0.218952449,2.749370615,65.97568096,48.21657439,21.92047181,41.1515791,2523
camels_11381500,40.0546,-122.02415,340.4872487,0.81828773,0.0,1.4969231,0.06659822,7.363574,0.73333335,3.2461383,1.8992198,0.859534516,0.0,135.2305669,81.60284245,16.0,49.0840233,0
camels_11383500,40.01405,-121.94832,633.438686,0.79216003,0.0,1.5296875,0.0670089,7.471816,0.7349076,3.3888152,1.9025528,1.586906076,0.0,110.7563887,86.65531739,15.87150136,48.49900478,0
camels_11451100,39.16545,-122.61999,155.0567818,1.2644966,0.0,1.496875,0.065571524,9.26672,0.7966461,2.326694,1.8765284,0.0,0.0,161.7981263,99.48191208,19.0,42.12952198,0
camels_11468500,39.42822,-123.73779,273.2986618,0.8659524,0.0,1.4756995,0.06858316,8.893904,0.76885694,3.0931733,1.9193908,0.0,0.0,139.0247741,100.0,16.23546021,51.14680969,0
camels_11473900,39.70627,-123.32529,1928.745671,0.92572725,0.0,1.4422789,0.06584531,7.494134,0.74325806,2.9725797,1.8928494,0.0,0.0,141.8720173,95.19073968,17.48284224,46.46608846,0
camels_11475560,39.7296,-123.64391,16.90242029,0.780458,0.0,1.4830633,0.068925396,8.602325,0.75954825,3.3979645,1.9241834,0.0,0.0,142.5204316,99.87305541,17.98589505,48.01410495,0
camels_11476600,40.35125,-124.00393,72.31847289,0.6544411,0.0,1.5052317,0.068925396,7.933036,0.7297741,3.8746111,1.9325502,0.0,0.0,155.2117475,99.74192189,17.01830174,47.96508215,0
camels_11478500,40.48042,-123.89088,574.2727878,0.6875003,0.0,1.4723077,0.06550308,7.313929,0.72238195,3.6563745,1.921312,0.099510568,0.0,139.135472,95.91189069,15.97274862,50.74551748,0
camels_11480390,40.28431,-123.3353,243.0778096,0.84329695,0.0,1.4441041,0.064544834,6.959291,0.725462,3.1940944,1.89191,0.0,0.0,149.0664587,100.0,15.0,52.0,0
camels_11481200,41.01096,-124.08173,106.6233224,0.5687868,0.0,1.4678899,0.06570842,6.792251,0.69596165,4.054652,1.8904908,0.0,0.0,103.0,100.0,16.0,50.0,0
camels_11482500,41.29929,-124.05118,723.7009707,0.5813108,0.0,1.464939,0.06577686,6.9298844,0.696783,4.1286097,1.911582,0.18320914,0.0,150.7163917,98.77474905,16.80464536,48.78144123,0
camels_11522500,41.37763,-123.47756,1944.055227,0.714104,0.176728,1.4396136,0.061190967,6.02348,0.6848049,3.4159358,1.8847977,0.0,0.0,224.1813111,99.78090497,14.93544061,52.47723423,0
camels_11523200,41.11126,-122.70558,384.5616186,0.76981235,0.47343215,1.4754359,0.063723475,6.37531,0.7034223,3.1910245,1.8680342,0.611903733,0.0,180.9141877,100.0,15.38809627,53.22380747,0
camels_11528700,40.64986,-123.4942,1980.384496,0.87097085,0.0,1.4296297,0.06605065,7.0298605,0.72511977,3.0278933,1.9018089,0.32560151,15.38531554,147.3186485,99.7973957,14.43620514,53.58070604,0
camels_11532500,41.7915,-124.07619,1587.727234,0.5018014,0.0,1.4363354,0.0633128,6.4172664,0.6715948,4.978537,1.9137964,0.029664925,0.0,189.0710149,100.0,16.97436659,47.65681293,0
camels_12010000,46.37399,-123.74348,142.3928573,0.35499474,0.0,1.3471934,0.044353183,4.3007145,0.53545517,4.930514,1.7445686,0.0,0.0,131.0,100.0,16.0,36.0,0
camels_12013500,46.65093,-123.65266,340.0100037,0.35053656,0.0,1.3601695,0.043942504,4.3300385,0.53969884,4.93954,1.7492963,1.470022679,0.0,99.76979589,93.82975054,15.52997732,37.94004536,0
camels_12020000,46.61732,-123.27764,295.6148718,0.3757039,0.0,1.3263599,0.043394934,4.4399557,0.54914445,4.727016,1.7667408,0.0,0.0,141.7573323,97.42126821,17.71063411,36.28936589,0
camels_12025000,46.6201,-122.94513,409.335052,0.42178562,0.0,1.304038,0.037577003,4.307443,0.5466119,4.111653,1.7648963,1.241721958,0.0,72.66663226,76.81116056,17.33677457,42.90494739,0
camels_12025700,46.7726,-122.59401,105.285416,0.39654037,0.0,1.2963855,0.036824092,4.185324,0.53483915,4.486392,1.7285455,0.0,0.0,140.0,100.0,19.0,38.0,0
camels_12035000,47.00065,-123.49488,767.063666,0.28776938,0.0,1.3853755,0.047980834,4.3940563,0.546475,5.9682937,1.7262156,0.309895927,0.0,88.39585458,98.72055592,13.38338767,47.81182688,0
camels_12040500,47.53786,-124.31575,1151.940088,0.23759496,0.0,1.3436214,0.044695415,4.0093203,0.5005476,7.3182917,1.6020945,0.0,0.0,161.4431139,95.89543,11.66942559,46.48488381,0
camels_12041200,47.80675,-124.25103,660.6034169,0.27518603,0.0,1.3170732,0.040657084,3.8649085,0.49151266,6.362185,1.5935471,0.0,12.59505995,207.3909334,86.53037837,11.63499576,43.54519158,0
camels_12043000,47.96008,-124.39299,347.5018869,0.29503584,0.0,1.2562929,0.037577003,3.9760087,0.4991102,6.0056276,1.6075249,0.0,0.0,177.3760169,99.82690954,14.0,40.67695605,0
camels_12048000,48.01426,-123.13268,407.2162827,0.36794528,0.43335968,1.2487179,0.033333335,3.4126506,0.46529773,4.8768544,1.4011304,0.238303629,0.0,233.4088178,76.3090316,8.54733523,48.47660726,0
camels_12054000,47.68398,-123.01155,178.428115,0.32596195,0.37831625,1.4008621,0.044490077,3.2836418,0.4492813,5.5100117,1.5498053,0.0,0.0,258.0,88.0,17.0,40.0,0
camels_12056500,47.51426,-123.32989,146.8739556,0.27501726,0.14569645,1.3972603,0.048870638,3.557597,0.4904175,6.4962606,1.6354433,0.0,0.0,264.0,93.0,15.0,43.0,0
camels_12073500,47.38926,-122.69902,15.74687329,0.55023557,0.0,1.2810707,0.045859,4.149975,0.56440794,3.4495735,1.803989,0.002703131,0.0,35.02162505,99.96756243,10.00270313,58.99189061,0
camels_12082500,46.75261,-122.08372,358.7262276,0.2797241,0.6289233,1.3609023,0.037166324,3.843683,0.49144423,5.8667374,1.6258131,0.0,0.0,177.8563338,86.28882887,15.13424509,41.69423906,0
camels_12092000,46.90372,-122.03511,240.5722323,0.28712717,0.62261575,1.3316326,0.035728954,3.8509846,0.4952772,5.719476,1.618912,0.0,0.0,202.263589,83.58108889,8.933143792,43.90769828,0
camels_12095000,47.13955,-122.09261,232.2518781,0.33883542,0.0,1.2788944,0.03483915,3.9423177,0.51457906,5.0068407,1.6465902,0.265863427,0.0,111.4137163,87.43177499,8.061855988,47.23077259,0
camels_12114500,47.34205,-121.54899,66.35190647,0.32114014,0.3760806,1.2953368,0.034223136,3.6713762,0.48021904,5.137818,1.6368924,0.0,0.584493136,193.5941062,99.93045165,8.012028196,43.03139246,0
camels_12115000,47.37011,-121.6251,110.7271163,0.30965838,0.3726874,1.2947369,0.033675566,3.6437926,0.47611225,5.380142,1.611946,0.0,0.0,194.0,100.0,8.0,43.0,0
camels_12115500,47.35066,-121.66316,43.21779513,0.31406796,0.3692405,1.2849462,0.032717317,3.616104,0.4764545,5.3921723,1.6015457,0.0,0.0,193.2860743,99.98811828,8.01188172,42.98811828,0
camels_12117000,47.38649,-121.84622,45.05624305,0.33929417,0.12547584,1.2906667,0.033127993,3.6797926,0.4861054,5.1543794,1.6196278,0.0,0.0,129.9680923,100.0,8.0,43.92317299,447
camels_12141300,47.48594,-121.64788,402.9703271,0.28175837,0.3675451,1.2930107,0.032922655,3.6037934,0.4681725,5.8861923,1.5576997,0.0,27.96283873,250.2538756,87.56874057,7.0,48.85387076,0
camels_12143600,47.4526,-121.71788,164.6697732,0.30027452,0.37038553,1.2875648,0.034017798,3.634979,0.47371665,5.5797925,1.5947821,0.0,22.0,200.0,95.0,8.0,46.0,0
camels_12144000,47.49288,-121.79011,212.3364999,0.3051475,0.368527,1.2760416,0.033538673,3.629707,0.4750171,5.5308495,1.5946132,0.0,21.08916802,196.9776939,95.20700727,8.0,45.91719709,0
camels_12145500,47.53982,-121.909,83.65746147,0.33568287,0.0,1.2659575,0.032580424,3.7203522,0.491718,5.067772,1.5922092,0.002298146,0.283610349,82.79869363,95.89187583,7.048838249,47.97211242,0
camels_12147500,47.71232,-121.78873,105.0459028,0.25977716,0.25346714,1.2918919,0.032717317,3.642405,0.47268993,6.3374777,1.4737583,0.0,0.0,183.0,99.0,9.0,42.0,282
camels_12147600,47.70677,-121.60011,16.11947441,0.2514265,0.35799733,1.2916666,0.031827517,3.601266,0.46735114,6.577976,1.4638698,0.0,0.0,186.621732,98.67523566,8.832615321,42.39389926,282
camels_12167000,48.26149,-122.04764,689.7499397,0.2191879,0.36260584,1.3063291,0.035318274,3.670954,0.46885696,7.1791267,1.4311943,0.105595251,0.0,169.3357359,96.31573634,7.044455889,49.62536727,0
camels_12175500,48.67263,-121.0729,273.1633842,0.30198637,0.64186686,1.3040686,0.04168378,3.5645242,0.4896646,4.7723937,1.5618644,0.0,11.88708718,292.6693692,55.64504619,6.556456409,48.88708718,0
camels_12178100,48.65596,-121.23846,72.56255179,0.27196944,0.6399953,1.2942477,0.040041067,3.5552711,0.47549623,5.3494024,1.5279928,0.0,10.13969973,298.5900308,73.11117944,6.983951123,48.0373989,651
camels_12186000,48.16872,-121.47067,397.5795052,0.22630104,0.62958986,1.339196,0.03648186,3.5390708,0.45879534,6.5969863,1.4690281,0.0,11.79450753,266.3358958,84.54569156,7.723037789,45.53611398,0
camels_12189500,48.42456,-121.56846,1852.652151,0.22611439,0.6310383,1.3137255,0.0366872,3.5110295,0.4575633,6.530206,1.4514178,0.0,10.74622982,240.9070645,84.70794329,7.863458641,48.39686133,0
camels_12358500,48.49524,-114.01012,2908.659776,0.6430287,0.47294453,1.2045455,0.029021218,3.284894,0.50903493,2.6694868,1.6628562,0.0,17.748974,209.4182762,90.00192758,15.06031955,44.29480439,0
camels_12374250,47.82966,-114.69763,53.18845997,0.9761835,0.465911,1.1986607,0.036755648,3.7098005,0.5984942,1.990575,1.7423617,2.313640271,0.0,97.67151409,69.375762,13.10637195,46.7816287,89
camels_12375900,47.4916,-114.02677,19.74637851,0.70631075,0.47693712,1.1650944,0.033812456,3.4763353,0.54798084,2.5551834,1.7281939,13.5996427,0.0,116.455367,56.08721914,13.97154782,48.04054899,0
camels_12377150,47.32299,-113.97955,32.35056306,0.7098486,0.4642121,1.1576355,0.032169748,3.390244,0.5422998,2.5801272,1.6937188,9.105988476,0.0,161.5595928,72.63630063,14.98169008,46.02048772,404
camels_12381400,47.19549,-113.85065,148.2802438,0.9041525,0.4482886,1.1793103,0.035112936,3.4750624,0.5722793,2.1178844,1.7275013,0.0,68.75588084,154.9867152,98.87129802,12.08580132,51.82839736,0
camels_12383500,47.14743,-113.97427,17.69175452,0.9168049,0.43911847,1.1741072,0.036002737,3.5152147,0.5772074,2.1174593,1.7193761,4.087346321,0.874494157,158.5976417,80.81291768,16.08734632,44.81281458,0
camels_12388400,47.26632,-114.40679,76.44085776,1.1602739,0.45782125,1.2306201,0.043463383,3.9114892,0.62915814,1.7193655,1.7698883,0.978282466,56.24491307,127.4760216,81.09962774,13.91512464,44.06617996,520
camels_12390700,47.58605,-115.35515,468.4483603,0.68982774,0.56587464,1.210643,0.03737166,3.8275702,0.5606434,2.7441993,1.7633562,0.195050156,0.0,200.3172064,98.84782524,8.0,49.2718018,320
camels_12411000,47.70611,-115.97917,863.5544789,0.5789084,0.5857178,1.2163866,0.03963039,4.0063634,0.5602327,3.3154874,1.7474908,0.0,0.0,176.7548178,100.0,7.149934838,49.58626109,0
camels_12414500,47.27464,-116.18905,2653.973193,0.5732719,0.5633387,1.2009456,0.034770705,3.7332382,0.53737164,3.2534025,1.7275112,0.0,0.0,188.4302894,99.86910274,7.67576684,49.97979321,0
camels_12447390,48.82292,-120.14592,58.29058375,0.60453886,0.5971884,1.1842105,0.033880904,3.3839967,0.547091,2.6105359,1.5297267,0.0,0.0,204.9420073,93.77131851,5.990283042,54.03007044,0
camels_12451000,48.32958,-120.69177,827.689182,0.3112968,0.64805037,1.3398693,0.042094454,3.6008947,0.4958932,4.70203,1.5839828,0.0,0.0,278.2613663,69.63843899,6.934731294,48.11753224,0
camels_12488500,46.97762,-121.1687,205.752467,0.45776638,0.6520328,1.3617978,0.04147844,3.9550052,0.53545517,3.769896,1.7718006,0.0,0.0,202.0,97.0,7.0,47.0,0
camels_13011500,43.85028,-110.51778,404.5426518,0.6993546,0.6244772,1.1551312,0.033127993,3.5663676,0.5443532,2.5369582,1.7206984,0.0,41.06834684,96.78700865,95.72711203,12.57331566,51.11267167,1343
camels_13011900,43.83806,-110.44111,846.5265711,0.6852336,0.67898464,1.1730769,0.029226556,3.3133304,0.5290897,2.4751143,1.6398758,0.03609372,18.17836733,130.3942585,95.36181169,10.33081856,52.67415921,0
camels_13018300,43.45215,-110.70409,29.60677094,0.7541543,0.60248387,1.1717391,0.03689254,3.6137962,0.5629706,2.418948,1.6675636,7.530734978,69.92963975,140.6870965,89.59469248,17.70263261,49.08906561,0
camels_13023000,43.14278,-110.97667,1161.745228,0.87715286,0.5943573,1.1810155,0.036618754,3.6435084,0.57433265,2.1828604,1.6623328,0.191328475,51.58562635,167.159042,98.25725442,11.97256249,53.47607117,0
camels_13083000,42.16583,-113.98361,181.8722869,1.5615355,0.48284963,1.1826923,0.050513346,4.922027,0.6913073,1.4138693,1.7762666,1.406656219,63.40665622,108.5600627,58.81331244,18.79667189,40.79667189,0
camels_13161500,41.93324,-115.67453,988.8162125,1.5312335,0.47223675,1.2572815,0.05318275,5.034534,0.6984942,1.385898,1.7935253,1.473024204,0.146863981,110.9548907,25.65062763,19.42924707,39.52641643,0
camels_13235000,44.08528,-115.62222,1156.351116,0.72221214,0.6908087,1.2962298,0.049418207,4.358151,0.6130048,2.5309596,1.7995976,0.0,0.0,207.8493707,77.05914294,6.813836482,53.30042838,0
camels_13240000,44.91361,-115.99722,125.9154135,0.72592765,0.5782362,1.2439479,0.04572211,4.202312,0.59712523,2.63772,1.7772608,0.0,0.0,199.0,88.0,7.0,53.0,0
camels_13310700,44.98694,-115.725,852.8098741,0.7090382,0.5880967,1.2649254,0.04640657,4.153809,0.5933607,2.7221315,1.7795908,0.0,0.0,171.4560061,88.94107144,7.0,53.49362922,0
camels_13313000,44.96167,-115.5,564.0510968,0.73024946,0.6616078,1.2450199,0.04277892,3.9368954,0.5850103,2.6189404,1.7518636,0.0,0.0,140.1373268,91.7595345,6.836527681,54.35494079,0
camels_13331500,45.61987,-117.72659,617.5956286,0.7830289,0.5621582,1.1683168,0.040383298,4.1222916,0.586037,2.51395,1.7681553,0.284257919,0.0,194.7236035,87.61995685,12.94207486,41.93698445,0
camels_13337000,46.15083,-115.58722,3044.241986,0.56093293,0.54365486,1.1748072,0.031279944,3.5217996,0.5197125,3.2299178,1.7136834,0.0,0.0,177.0476774,95.11462434,6.200285928,54.84198875,0
camels_13338500,46.08639,-115.97667,3018.523945,0.6695784,0.37556833,1.1403941,0.031690624,3.5452907,0.5384668,2.8517358,1.6580065,0.249498759,2.457326545,113.9019272,78.54774352,11.81449247,46.49115901,0
camels_13340000,46.47833,-116.2575,14234.8676,0.64197403,0.5201929,1.1536388,0.029295003,3.590635,0.5301164,2.8944976,1.7112654,0.073277412,4.713882478,154.9724535,85.93034497,9.065821152,50.20183116,0
camels_13340600,46.84047,-115.6207,3346.432315,0.5273183,0.5784852,1.2243437,0.035112936,3.7292366,0.5316906,3.4092977,1.7578795,0.0,0.0,181.3958803,99.40382061,6.712974424,52.99662504,0
camels_14020000,45.71958,-118.32329,342.2626472,0.8125854,0.3574115,1.1690648,0.044490077,4.441044,0.6058179,2.586052,1.8486305,0.0,0.0,165.9678696,89.10491852,17.31049185,32.68950815,0
camels_14092750,44.75039,-121.6334,64.92955492,0.6971864,0.4280561,1.3402923,0.043942504,4.607238,0.59253937,3.002202,1.8588257,0.0,0.0,92.87405028,90.93353931,12.03337084,50.91694755,0
camels_14096850,44.95873,-121.39423,383.5833415,0.9578562,0.31623575,1.3160714,0.0504449,5.2387238,0.6518823,2.1761136,1.9002919,0.0,0.0,60.23924115,73.31516233,13.06178657,50.92945453,0
camels_14137000,45.39956,-122.13731,674.8227522,0.39509466,0.40181127,1.2995284,0.037713893,4.1748905,0.52121836,4.8004785,1.7852272,0.339935144,0.0,157.3190459,95.05604857,10.99440249,49.29795779,0
camels_14138800,45.45262,-121.89147,21.71439799,0.35346508,0.39867467,1.2836539,0.03655031,4.116712,0.5142368,5.291355,1.7575517,0.0,0.0,143.9803704,99.85294444,11.0,48.02450926,76
camels_14138870,45.48012,-122.02564,15.30420691,0.3552736,0.14277136,1.326969,0.038056128,4.214246,0.5183436,5.450949,1.7730415,0.0,0.0,141.1513609,99.952599,11.18960401,47.81039599,76
camels_14138900,45.49429,-122.03592,21.99781246,0.3550541,0.14309193,1.3192488,0.038466804,4.2733407,0.52005476,5.4612226,1.7768681,0.0,0.0,141.3181559,99.92612775,11.2582924,47.66931401,76
camels_14139800,45.44456,-122.10953,41.31168431,0.34978923,0.0,1.3357664,0.037577003,4.1593165,0.5164271,5.43221,1.7580476,0.034043656,0.0,104.5697347,98.7924382,14.91957942,44.07756579,193
camels_14141500,45.4154,-122.17148,60.23006196,0.3481432,0.0,1.3214285,0.03798768,4.1416025,0.5164955,5.403319,1.7523762,0.560105824,0.0,105.991782,95.57202053,13.60576646,45.62842512,0
camels_14154500,43.73596,-122.8734,548.5762943,0.47389567,0.0,1.2301587,0.042436685,4.757764,0.5767283,4.47727,1.8350066,0.067023771,0.0,174.7556491,99.59785737,13.90217022,50.2419338,0
camels_14158500,44.36095,-121.99562,122.8062355,0.4624288,0.41161314,1.3590308,0.042231347,4.424876,0.550308,4.3315086,1.8254254,0.0,0.0,97.0,99.0,10.0,50.0,0
camels_14158790,44.33457,-122.04701,40.65752002,0.43513754,0.40749323,1.3572985,0.042642027,4.474066,0.54907596,4.5903163,1.819075,0.0,0.0,139.2911801,99.98202192,10.00305894,49.99694106,29
camels_14166500,44.04984,-123.42621,237.6581373,0.5616704,0.0,1.3351648,0.04989733,5.342737,0.60924023,3.7378104,1.8830228,1.665787384,0.0,101.1294741,97.08557797,16.94905223,44.69084701,0
camels_14182500,44.79151,-122.57897,292.1102408,0.36172917,0.0,1.3129252,0.03963039,4.386988,0.53538674,5.4965115,1.7697527,0.0,0.0,182.3535533,100.0,14.81895744,42.71121632,0
camels_14185000,44.39179,-122.49758,448.5770393,0.38537362,0.14892973,1.3376068,0.042847365,4.614146,0.5492129,5.259486,1.804641,0.0,0.0,162.4592447,100.0,12.56954514,46.59008753,0
camels_14185900,44.54012,-122.43591,257.820823,0.3682921,0.0,1.3370787,0.04072553,4.4906197,0.5406571,5.466432,1.7915001,0.0,0.0,195.0185821,100.0,11.35184811,47.64815189,0
camels_14187000,44.37235,-122.62314,137.7351713,0.37291098,0.0,1.3147751,0.04202601,4.7059164,0.5553046,5.4207907,1.8038684,0.0,0.0,143.0,100.0,19.0,38.0,0
camels_14216500,46.07567,-121.9987,349.1913201,0.28027213,0.3925579,1.3450705,0.03921971,4.0195017,0.5078713,5.9921937,1.7094978,0.0,0.0,159.9681462,93.43819135,8.993175416,42.14692556,0
camels_14222500,45.83678,-122.46621,328.4977078,0.29810986,0.0,1.360179,0.041615333,4.438286,0.5316222,6.3833895,1.753779,0.063551261,0.0,133.5941637,96.68314357,19.0614499,34.02575662,0
camels_14236200,46.59538,-122.45956,363.1718357,0.3361786,0.0,1.2944162,0.034907598,4.000537,0.51013005,5.105189,1.6852239,0.112340302,0.0,171.0768511,98.72207333,18.8876597,37.75422772,0
camels_14301000,45.704,-123.7554,1740.840677,0.43589193,0.0,1.3101952,0.041341547,4.547821,0.5500342,4.2107406,1.7878408,0.225504741,0.0,106.6753189,99.31939046,15.8606412,38.78247391,0
camels_14303200,45.32428,-123.5465,7.898884132,0.45641744,0.0,1.3373494,0.045585215,4.844649,0.5763176,4.3528438,1.8356743,0.0,0.0,143.1615887,100.0,16.0,36.94468625,0
